date,time,cluster_size,address,day_type
2022-12-22,10:00:00,1,"Changi Flyover, East Coast Parkway, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Flyover, East Coast Parkway, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Pan-Island Expressway, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Crescent, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Airport Boulevard, Changi, Southeast, 819645, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Crescent, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Crescent, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Crescent, Changi, Southeast, 819645, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"The Coffee Bean & Tea Leaf, #02-36, T4 Departure Drive, Changi, Singapore, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",weekday
2022-12-22,10:00:00,1,"Changi Airport Aircraft Flyover, Airport Boulevard, Changi, Southeast, 819645, Singapore",weekday
2022-12-22,10:00:00,2,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"The Coffee Bean & Tea Leaf, #02-36, T4 Departure Drive, Changi, Singapore, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,3,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",weekday
2022-12-22,10:00:00,1,"T4 Way, Changi, Southeast, 819665, Singapore",weekday
