date,time,cluster_size,address,day_type
2023-01-24,21:00:00,1,Resorts World Sentosa,holiday
2023-01-24,21:00:00,1,Sentosa Gateway,holiday
2023-01-24,21:00:00,1,Gateway Avenue,holiday
2023-01-24,21:00:00,1,Gateway Avenue,holiday
2023-01-24,21:00:00,1,Ironside Link,holiday
2023-01-24,21:00:00,1,Artillery Avenue,holiday
2023-01-24,21:00:00,1,Ocean Way,holiday
2023-01-24,21:00:00,1,Ocean Drive,holiday
2023-01-24,21:01:00,1,Universal Studios Singapore,holiday
2023-01-24,21:01:00,1,Gateway Avenue,holiday
2023-01-24,21:01:00,1,Ironside Link,holiday
2023-01-24,21:01:00,1,Serapong Course,holiday
2023-01-24,21:01:00,1,Allanbrooke Road,holiday
2023-01-24,21:01:00,1,Ocean Drive,holiday
2023-01-24,21:01:00,1,Ocean Way,holiday
2023-01-24,21:02:00,1,Universal Studios Singapore,holiday
2023-01-24,21:02:00,1,Allanbrooke Road,holiday
2023-01-24,21:02:00,1,Ocean Drive,holiday
2023-01-24,21:02:00,1,Ocean Way,holiday
2023-01-24,21:03:00,1,Ironside Link,holiday
2023-01-24,21:03:00,1,Allanbrooke Road,holiday
2023-01-24,21:03:00,1,Ocean Drive,holiday
2023-01-24,21:03:00,1,Ocean Way,holiday
2023-01-24,21:03:00,1,Sentosa Gateway,holiday
2023-01-24,21:04:00,1,Resorts World Sentosa,holiday
2023-01-24,21:04:00,1,Sentosa Gateway,holiday
2023-01-24,21:04:00,1,Sentosa Gateway,holiday
2023-01-24,21:04:00,1,Sentosa Gateway,holiday
2023-01-24,21:04:00,1,Gateway Avenue,holiday
2023-01-24,21:04:00,1,Gateway Avenue,holiday
2023-01-24,21:04:00,1,Ironside Link,holiday
2023-01-24,21:04:00,1,Serapong Course,holiday
2023-01-24,21:04:00,1,Allanbrooke Road,holiday
2023-01-24,21:04:00,1,ONE ̊15 Marina,holiday
2023-01-24,21:04:00,1,Ocean Way,holiday
2023-01-24,21:05:00,1,Sentosa Boardwalk,holiday
2023-01-24,21:05:00,1,Sentosa Gateway,holiday
2023-01-24,21:05:00,1,Sentosa Boardwalk,holiday
2023-01-24,21:05:00,1,Gateway Avenue,holiday
2023-01-24,21:05:00,1,Ironside Link,holiday
2023-01-24,21:05:00,2,Gateway Avenue,holiday
2023-01-24,21:05:00,1,Cove Way,holiday
2023-01-24,21:05:00,1,Cove Way,holiday
2023-01-24,21:05:00,1,Ocean Way,holiday
2023-01-24,21:06:00,1,Gateway Avenue,holiday
2023-01-24,21:06:00,1,Ironside Link,holiday
2023-01-24,21:06:00,1,Gateway Avenue,holiday
2023-01-24,21:06:00,1,Cove Way,holiday
2023-01-24,21:06:00,1,Cove Way,holiday
2023-01-24,21:06:00,1,Ocean Way,holiday
2023-01-24,21:07:00,1,Gateway Avenue,holiday
2023-01-24,21:07:00,1,Ironside Link,holiday
2023-01-24,21:07:00,1,Gateway Avenue,holiday
2023-01-24,21:07:00,1,Serapong Course,holiday
2023-01-24,21:07:00,1,Cove Way,holiday
2023-01-24,21:07:00,1,Cove Way,holiday
2023-01-24,21:08:00,1,Ironside Link,holiday
2023-01-24,21:08:00,1,Gateway Avenue,holiday
2023-01-24,21:08:00,1,Serapong Course,holiday
2023-01-24,21:08:00,1,Cove Way,holiday
2023-01-24,21:08:00,1,Cove Drive,holiday
2023-01-24,21:08:00,1,Cove Drive,holiday
